,Date,Open,High,Low,Close,Adj Close,Volume
2021-03-10,2021-03-10,309.399994,309.899994,275.5,282.100006,282.100006,979070
2021-03-11,2021-03-11,301.200012,315.950012,296.540009,315.0,315.0,699130
2021-03-12,2021-03-12,294.700012,300.299988,285.600006,299.5,299.5,800420
2021-03-15,2021-03-15,296.799988,310.899994,291.600006,310.899994,310.899994,546650
2021-03-16,2021-03-16,315.0,325.100006,304.0,310.299988,310.299988,738400
2021-03-17,2021-03-17,296.200012,330.100006,290.700012,325.799988,325.799988,717270
2021-03-18,2021-03-18,309.600006,313.899994,288.799988,293.0,293.0,672650
2021-03-19,2021-03-19,290.98999,296.299988,280.399994,294.700012,294.700012,463540
2021-03-22,2021-03-22,298.700012,312.0,296.700012,304.5,304.5,517990
2021-03-23,2021-03-23,304.799988,311.600006,299.100006,301.799988,301.799988,447560
2021-03-24,2021-03-24,304.799988,304.799988,271.850006,271.899994,271.899994,792240
2021-03-25,2021-03-25,258.799988,272.700012,249.100006,253.300003,253.300003,992810
2021-03-26,2021-03-26,249.100006,258.200012,233.0,257.100006,257.100006,1093610
2021-03-29,2021-03-29,257.700012,267.190002,251.399994,264.0,264.0,597590
2021-03-30,2021-03-30,259.399994,271.5,255.100006,268.200012,268.200012,371480
2021-03-31,2021-03-31,275.0,286.200012,273.399994,280.899994,280.899994,459630
2021-04-01,2021-04-01,294.799988,301.0,288.200012,292.700012,292.700012,634420
2021-04-05,2021-04-05,303.399994,312.299988,298.720001,310.100006,310.100006,678220
2021-04-06,2021-04-06,312.0,321.899994,310.100006,317.100006,317.100006,691420
2021-04-07,2021-04-07,313.0,325.5,309.5,321.799988,321.799988,462590
2021-04-08,2021-04-08,329.899994,336.200012,327.730011,335.200012,335.200012,459700
2021-04-09,2021-04-09,328.200012,335.200012,324.200012,335.0,335.0,378480
2021-04-12,2021-04-12,337.5,348.299988,333.0,347.299988,347.299988,466550
2021-04-13,2021-04-13,350.5,367.5,348.399994,365.700012,365.700012,494440
2021-04-14,2021-04-14,369.399994,369.799988,340.200012,343.200012,343.200012,673970
2021-04-15,2021-04-15,353.600006,361.399994,350.899994,359.399994,359.399994,660270
2021-04-16,2021-04-16,361.700012,362.100006,347.899994,355.5,355.5,393390
2021-04-19,2021-04-19,347.200012,354.399994,332.700012,341.700012,341.700012,544530
2021-04-20,2021-04-20,340.700012,345.899994,322.299988,331.0,331.0,526190
2021-04-21,2021-04-21,319.399994,333.700012,315.0,333.600006,333.600006,650950
2021-04-22,2021-04-22,334.200012,336.100006,313.450012,316.299988,316.299988,543460
2021-04-23,2021-04-23,321.75,335.600006,321.0,332.799988,332.799988,361690
2021-04-26,2021-04-26,334.799988,339.0,329.600006,338.700012,338.700012,427360
2021-04-27,2021-04-27,339.600006,343.399994,331.0,331.799988,331.799988,390720
2021-04-28,2021-04-28,336.100006,344.899994,332.0,334.899994,334.899994,521830
2021-04-29,2021-04-29,351.399994,352.399994,327.100006,338.299988,338.299988,666320
2021-04-30,2021-04-30,318.0,330.700012,317.700012,321.100006,321.100006,630490
2021-05-03,2021-05-03,322.600006,325.100006,307.299988,309.0,309.0,496310
2021-05-04,2021-05-04,302.399994,305.190002,277.059998,292.200012,292.200012,658350
2021-05-05,2021-05-05,299.0,302.350006,283.700012,286.5,286.5,386280
2021-05-06,2021-05-06,285.899994,289.700012,275.399994,289.700012,289.700012,408200
2021-05-07,2021-05-07,298.0,302.799988,289.100006,292.600006,292.600006,698870
2021-05-10,2021-05-10,285.899994,285.899994,261.100006,261.600006,261.600006,843640
2021-05-11,2021-05-11,239.300003,266.5,236.600006,264.899994,264.899994,1278300
2021-05-12,2021-05-12,251.800003,261.73999,241.240005,243.600006,243.600006,761610
2021-05-13,2021-05-13,251.399994,253.0,230.199997,239.0,239.0,813160
2021-05-14,2021-05-14,247.0,257.899994,242.199997,256.899994,256.899994,408170
2021-05-17,2021-05-17,254.600006,259.200012,246.899994,257.5,257.5,393090
2021-05-18,2021-05-18,260.899994,267.0,252.600006,252.600006,252.600006,583830
2021-05-19,2021-05-19,237.600006,252.899994,237.199997,252.199997,252.199997,574420
2021-05-20,2021-05-20,257.399994,271.5,257.0,270.100006,270.100006,561560
2021-05-21,2021-05-21,276.200012,276.700012,263.600006,264.299988,264.299988,434550
2021-05-24,2021-05-24,268.600006,285.200012,266.899994,281.700012,281.700012,439260
2021-05-25,2021-05-25,288.299988,290.5,279.600006,284.700012,284.700012,356790
2021-05-26,2021-05-26,287.700012,292.200012,285.799988,289.899994,289.899994,275580
2021-05-27,2021-05-27,290.0,292.5,284.5,289.700012,289.700012,303030
2021-05-28,2021-05-28,290.0,296.799988,289.0,292.399994,292.399994,304540
2021-06-01,2021-06-01,299.450012,300.5,288.01001,295.0,295.0,279250
2021-06-02,2021-06-02,295.799988,298.600006,288.600006,295.399994,295.399994,262520
2021-06-03,2021-06-03,286.299988,290.600006,280.899994,282.399994,282.399994,402440
2021-06-04,2021-06-04,287.5,301.299988,286.899994,299.899994,299.899994,387970
2021-06-07,2021-06-07,297.299988,302.899994,291.299988,302.0,302.0,293260
2021-06-08,2021-06-08,306.799988,308.600006,293.799988,300.0,300.0,338600
2021-06-09,2021-06-09,302.700012,306.0,296.299988,297.399994,297.399994,298770
2021-06-10,2021-06-10,297.799988,305.299988,294.700012,303.600006,303.600006,268990
2021-06-11,2021-06-11,305.899994,306.799988,301.0,306.5,306.5,228930
2021-06-14,2021-06-14,308.100006,318.700012,304.100006,318.700012,318.700012,350780
2021-06-15,2021-06-15,317.5,318.399994,307.200012,308.200012,308.200012,246900
2021-06-16,2021-06-16,308.700012,313.100006,296.600006,306.700012,306.700012,306890
2021-06-17,2021-06-17,304.100006,326.899994,304.0,323.100006,323.100006,526690
2021-06-18,2021-06-18,321.0,327.799988,317.600006,319.799988,319.799988,353280
2021-06-21,2021-06-21,319.200012,322.200012,307.700012,322.200012,322.200012,205920
2021-06-22,2021-06-22,321.0,337.600006,320.5,335.700012,335.700012,347710
2021-06-23,2021-06-23,339.600006,351.910004,339.0,349.5,349.5,431370
2021-06-24,2021-06-24,359.0,369.399994,357.5,362.0,362.0,435630
2021-06-25,2021-06-25,369.5,373.799988,359.899994,368.5,368.5,320540
2021-06-28,2021-06-28,373.399994,389.0,372.799988,386.799988,386.799988,430930
2021-06-29,2021-06-29,383.100006,389.0,376.0,389.0,389.0,288070
2021-06-30,2021-06-30,384.600006,389.48999,381.799988,382.200012,382.200012,198790
2021-07-01,2021-07-01,381.200012,389.700012,373.200012,381.899994,381.899994,235210
2021-07-02,2021-07-02,384.299988,388.200012,379.5,387.899994,387.899994,225700
2021-07-06,2021-07-06,386.799988,389.899994,374.0,387.399994,387.399994,227980
2021-07-07,2021-07-07,396.200012,396.200012,374.399994,377.700012,377.700012,379060
2021-07-08,2021-07-08,352.5,365.890015,344.399994,360.799988,360.799988,508710
2021-07-09,2021-07-09,363.600006,376.200012,361.200012,375.299988,375.299988,207090
2021-07-12,2021-07-12,379.5,385.799988,375.600006,385.700012,385.700012,168560
2021-07-13,2021-07-13,385.600006,399.200012,383.0,387.0,387.0,282200
2021-07-14,2021-07-14,396.5,398.799988,383.700012,386.5,386.5,240230
2021-07-15,2021-07-15,389.399994,391.799988,365.0,373.799988,373.799988,288410
2021-07-16,2021-07-16,375.399994,378.899994,350.700012,353.299988,353.299988,288690
2021-07-19,2021-07-19,335.700012,348.5,330.51001,347.100006,347.100006,291100
2021-07-20,2021-07-20,348.700012,363.890015,338.799988,358.600006,358.600006,220100
2021-07-21,2021-07-21,357.200012,365.399994,355.899994,365.299988,365.299988,161370
2021-07-22,2021-07-22,366.200012,372.5,362.799988,370.799988,370.799988,135290
2021-07-23,2021-07-23,373.5,380.799988,361.399994,378.5,378.5,230150
2021-07-26,2021-07-26,369.700012,374.100006,359.5,364.700012,364.700012,249830
2021-07-27,2021-07-27,357.299988,362.899994,331.5,349.200012,349.200012,369170
2021-07-28,2021-07-28,360.399994,373.859985,350.299988,367.5,367.5,316570
2021-07-29,2021-07-29,367.299988,374.0,362.600006,368.200012,368.200012,211440
2021-07-30,2021-07-30,349.200012,361.600006,347.299988,356.299988,356.299988,202520
2021-08-02,2021-08-02,363.799988,370.600006,356.399994,362.200012,362.200012,171990
2021-08-03,2021-08-03,361.899994,365.0,346.799988,360.700012,360.700012,188930
2021-08-04,2021-08-04,362.5,370.399994,361.399994,367.899994,367.899994,358410
2021-08-05,2021-08-05,370.100006,376.700012,365.100006,376.0,376.0,140850
2021-08-06,2021-08-06,372.700012,377.0,362.0,363.899994,363.899994,178550
2021-08-09,2021-08-09,365.399994,368.399994,359.609985,366.100006,366.100006,101850
2021-08-10,2021-08-10,369.399994,370.0,355.709991,359.0,359.0,129990
2021-08-11,2021-08-11,363.0,363.799988,348.5,353.5,353.5,114550
2021-08-12,2021-08-12,349.100006,356.399994,342.26001,355.700012,355.700012,116160
2021-08-13,2021-08-13,354.5,357.179993,350.0,352.299988,352.299988,84450
2021-08-16,2021-08-16,344.299988,348.869995,325.0,342.100006,342.100006,231680
2021-08-17,2021-08-17,327.899994,332.200012,313.899994,322.100006,322.100006,264890
2021-08-18,2021-08-18,322.5,329.149994,316.0,316.799988,316.799988,156410
2021-08-19,2021-08-19,308.5,324.290009,305.799988,313.600006,313.600006,262380
2021-08-20,2021-08-20,320.600006,327.899994,317.100006,324.700012,324.700012,230350
2021-08-23,2021-08-23,329.100006,349.399994,328.799988,348.5,348.5,271380
2021-08-24,2021-08-24,357.5,364.799988,354.799988,362.200012,362.200012,264120
2021-08-25,2021-08-25,358.700012,363.690002,357.700012,363.200012,363.200012,165050
2021-08-26,2021-08-26,360.600006,365.600006,352.200012,354.0,354.0,186650
2021-08-27,2021-08-27,354.200012,366.600006,353.0,365.100006,365.100006,209680
2021-08-30,2021-08-30,368.799988,384.200012,368.100006,382.200012,382.200012,364540
2021-08-31,2021-08-31,386.600006,389.149994,378.899994,386.799988,386.799988,239400
2021-09-01,2021-09-01,391.0,408.790009,390.899994,401.399994,401.399994,341150
2021-09-02,2021-09-02,406.899994,408.700012,391.899994,394.399994,394.399994,259160
2021-09-03,2021-09-03,392.0,399.700012,387.720001,399.100006,399.100006,147140
2021-09-07,2021-09-07,406.5,418.850006,405.799988,415.399994,415.399994,226210
2021-09-08,2021-09-08,414.700012,416.5,390.600006,400.700012,400.700012,239260
2021-09-09,2021-09-09,398.200012,405.100006,394.399994,395.299988,395.299988,139720
2021-09-10,2021-09-10,404.200012,407.799988,384.700012,386.200012,386.200012,189310
2021-09-13,2021-09-13,389.450012,390.100006,365.200012,378.899994,378.899994,206640
2021-09-14,2021-09-14,379.799988,382.5,368.600006,372.700012,372.700012,174670
2021-09-15,2021-09-15,371.100006,381.700012,360.399994,380.5,380.5,140700
2021-09-16,2021-09-16,374.200012,381.100006,366.299988,379.100006,379.100006,102600
2021-09-17,2021-09-17,380.0,382.5,367.200012,374.0,374.0,147340
2021-09-20,2021-09-20,349.299988,353.0,322.899994,338.799988,338.799988,664080
2021-09-21,2021-09-21,345.0,349.799988,339.0,344.299988,344.299988,261380
2021-09-22,2021-09-22,345.299988,361.25,342.5,357.299988,357.299988,191890
2021-09-23,2021-09-23,362.600006,369.399994,355.209991,368.399994,368.399994,188680
2021-09-24,2021-09-24,358.5,367.190002,353.399994,366.5,366.5,145750
2021-09-27,2021-09-27,356.700012,367.799988,347.600006,365.0,365.0,188500
2021-09-28,2021-09-28,353.399994,357.0,333.0,337.5,337.5,334500
2021-09-29,2021-09-29,341.399994,349.200012,328.799988,330.0,330.0,198670
2021-09-30,2021-09-30,334.100006,342.290009,330.799988,331.700012,331.700012,143810
2021-10-01,2021-10-01,333.399994,336.899994,320.899994,334.5,334.5,183390
2021-10-04,2021-10-04,328.700012,329.5,299.100006,306.0,306.0,525320
2021-10-05,2021-10-05,310.200012,331.5,310.0,325.799988,325.799988,271030
2021-10-06,2021-10-06,314.399994,334.600006,312.200012,333.399994,333.399994,216890
2021-10-07,2021-10-07,348.700012,360.790009,347.799988,354.200012,354.200012,317340
2021-10-08,2021-10-08,360.399994,365.600006,353.600006,359.0,359.0,211180
2021-10-11,2021-10-11,361.399994,368.899994,353.0,353.399994,353.399994,173890
2021-10-12,2021-10-12,355.899994,360.049988,345.799988,347.899994,347.899994,149580
2021-10-13,2021-10-13,355.899994,361.600006,350.899994,359.899994,359.899994,148350
2021-10-14,2021-10-14,369.200012,373.399994,363.100006,372.5,372.5,256960
2021-10-15,2021-10-15,376.799988,381.0,372.0,379.799988,379.799988,154380
2021-10-18,2021-10-18,382.399994,403.200012,381.799988,402.399994,402.399994,301020
2021-10-19,2021-10-19,409.200012,422.790009,405.0,421.5,421.5,357750
2021-10-20,2021-10-20,424.170013,426.5,410.600006,417.600006,417.600006,351300
2021-10-21,2021-10-21,414.200012,431.0,413.299988,430.299988,430.299988,296690
2021-10-22,2021-10-22,421.399994,430.0,407.100006,413.5,413.5,316010
2021-10-25,2021-10-25,417.899994,435.399994,405.100006,433.100006,433.100006,279120
2021-10-26,2021-10-26,440.799988,454.399994,418.649994,428.799988,428.799988,379720
2021-10-27,2021-10-27,425.799988,434.799988,419.200012,420.0,420.0,233350
2021-10-28,2021-10-28,431.299988,440.5,422.0,436.200012,436.200012,169070
2021-10-29,2021-10-29,425.399994,439.799988,422.0,439.100006,439.100006,218560
2021-11-01,2021-11-01,444.799988,463.299988,444.0,463.200012,463.200012,211610
2021-11-02,2021-11-02,450.600006,457.200012,441.600006,447.0,447.0,255660
2021-11-03,2021-11-03,450.399994,469.5,446.200012,468.899994,468.899994,238470
2021-11-04,2021-11-04,480.5,500.5,478.5,487.299988,487.299988,268540
2021-11-05,2021-11-05,494.0,498.200012,473.5,475.600006,475.600006,191510
2021-11-08,2021-11-08,473.299988,484.100006,469.700012,477.5,477.5,138320
2021-11-09,2021-11-09,488.700012,491.100006,448.200012,454.100006,454.100006,224320
2021-11-10,2021-11-10,440.799988,464.700012,423.600006,441.100006,441.100006,255670
2021-11-11,2021-11-11,462.0,463.0,452.899994,453.899994,453.899994,121550
2021-11-12,2021-11-12,451.0,468.100006,442.600006,467.700012,467.700012,111000
2021-11-15,2021-11-15,469.0,472.700012,453.0,464.100006,464.100006,103570
2021-11-16,2021-11-16,462.299988,474.600006,461.899994,473.899994,473.899994,96070
2021-11-17,2021-11-17,479.299988,481.459991,457.200012,461.299988,461.299988,104160
2021-11-18,2021-11-18,465.700012,469.5,449.5,459.5,459.5,131850
2021-11-19,2021-11-19,467.5,474.700012,463.48999,471.799988,471.799988,106050
2021-11-22,2021-11-22,482.0,492.649994,445.799988,449.399994,449.399994,245250
2021-11-23,2021-11-23,448.100006,458.329987,416.399994,436.5,436.5,270310
2021-11-24,2021-11-24,428.299988,451.5,416.5,449.5,449.5,117660
2021-11-26,2021-11-26,437.399994,441.100006,416.100006,425.200012,425.200012,142420
2021-11-29,2021-11-29,445.0,451.799988,436.429993,445.0,445.0,171890
2021-11-30,2021-11-30,441.899994,452.399994,413.0,425.799988,425.799988,194620
2021-12-01,2021-12-01,441.799988,445.799988,389.5,390.5,390.5,216870
2021-12-02,2021-12-02,387.5,401.299988,377.0,391.700012,391.700012,258070
2021-12-03,2021-12-03,388.0,389.679993,336.48999,351.200012,351.200012,768490
2021-12-06,2021-12-06,348.0,376.98999,333.100006,374.399994,374.399994,399740
2021-12-07,2021-12-07,399.799988,412.5,392.609985,409.399994,409.399994,345970
2021-12-08,2021-12-08,406.899994,422.0,399.100006,417.600006,417.600006,223490
2021-12-09,2021-12-09,416.700012,429.399994,394.0,394.600006,394.600006,281440
2021-12-10,2021-12-10,402.0,405.5,382.200012,397.600006,397.600006,237820
2021-12-13,2021-12-13,393.5,394.399994,364.5,366.200012,366.200012,313680
2021-12-14,2021-12-14,349.5,366.100006,345.399994,363.5,363.5,451100
2021-12-15,2021-12-15,357.700012,383.5,335.600006,382.600006,382.600006,734810
2021-12-16,2021-12-16,388.0,391.0,341.51001,346.799988,346.799988,426560
2021-12-17,2021-12-17,335.0,359.130005,330.100006,345.399994,345.399994,311920
2021-12-20,2021-12-20,327.399994,331.48999,316.450012,325.399994,325.399994,460040
2021-12-21,2021-12-21,336.0,357.700012,327.5,357.0,357.0,407430
2021-12-22,2021-12-22,350.0,368.600006,346.799988,368.600006,368.600006,284590
2021-12-23,2021-12-23,366.799988,382.5,362.100006,379.200012,379.200012,378870
2021-12-27,2021-12-27,379.899994,399.399994,379.799988,393.5,393.5,334540
2021-12-28,2021-12-28,396.200012,396.899994,382.0,385.5,385.5,241040
2021-12-29,2021-12-29,383.799988,387.75,366.100006,375.799988,375.799988,226420
2021-12-30,2021-12-30,372.600006,401.600006,372.600006,390.700012,390.700012,291690
2021-12-31,2021-12-31,386.799988,394.100006,374.600006,375.299988,375.299988,216230
2022-01-03,2022-01-03,389.100006,402.299988,382.0,400.200012,400.200012,356910
2022-01-04,2022-01-04,400.200012,400.200012,365.959991,380.399994,380.399994,483560
2022-01-05,2022-01-05,372.799988,387.799988,342.299988,342.899994,342.899994,502170
2022-01-06,2022-01-06,340.299988,359.600006,329.0,349.100006,349.100006,376630
2022-01-07,2022-01-07,355.899994,364.399994,337.899994,342.399994,342.399994,372260
2022-01-10,2022-01-10,330.399994,344.5,311.100006,344.200012,344.200012,577770
2022-01-11,2022-01-11,340.0,361.100006,334.299988,359.600006,359.600006,344860
2022-01-12,2022-01-12,373.0,379.399994,363.100006,372.700012,372.700012,361080
2022-01-13,2022-01-13,373.299988,373.299988,329.619995,333.200012,333.200012,575240
2022-01-14,2022-01-14,325.0,342.600006,324.399994,342.5,342.5,352620
2022-01-18,2022-01-18,320.329987,333.100006,312.399994,317.200012,317.200012,332930
2022-01-19,2022-01-19,321.200012,329.0,307.350006,308.299988,308.299988,290150
2022-01-20,2022-01-20,326.399994,335.100006,303.700012,306.5,306.5,387060
2022-01-21,2022-01-21,283.0,288.790009,256.0,257.399994,257.399994,927190
2022-01-24,2022-01-24,235.300003,251.800003,201.600006,249.600006,249.600006,1329750
2022-01-25,2022-01-25,233.199997,247.800003,227.199997,233.699997,233.699997,599900
2022-01-26,2022-01-26,254.600006,257.200012,222.199997,231.5,231.5,749150
2022-01-27,2022-01-27,241.5,243.800003,219.800003,220.399994,220.399994,461580
2022-01-28,2022-01-28,225.800003,241.0,212.509995,240.300003,240.300003,511220
2022-01-31,2022-01-31,250.0,282.700012,246.5,282.100006,282.100006,651290
2022-02-01,2022-02-01,286.0,292.690002,272.799988,291.600006,291.600006,510360
2022-02-02,2022-02-02,308.399994,308.5,279.299988,290.700012,290.700012,740800
2022-02-03,2022-02-03,253.199997,267.200012,240.399994,244.5,244.5,645110
2022-02-04,2022-02-04,248.800003,265.200012,239.399994,258.5,258.5,543030
2022-02-07,2022-02-07,254.0,260.100006,240.5,243.300003,243.300003,388590
2022-02-08,2022-02-08,242.0,259.100006,240.199997,257.100006,257.100006,323520
2022-02-09,2022-02-09,266.399994,276.100006,261.299988,276.0,276.0,374450
2022-02-10,2022-02-10,259.299988,278.0,253.899994,259.0,259.0,415070
2022-02-11,2022-02-11,259.200012,263.600006,228.399994,234.0,234.0,499350
2022-02-14,2022-02-14,229.5,244.5,226.199997,237.699997,237.699997,370480
2022-02-15,2022-02-15,248.800003,259.0,246.5,259.0,259.0,315730
2022-02-16,2022-02-16,251.800003,259.899994,246.229996,259.899994,259.899994,249250
2022-02-17,2022-02-17,248.919998,255.899994,232.600006,234.5,234.5,295040
2022-02-18,2022-02-18,234.100006,235.399994,212.199997,220.300003,220.300003,621770
2022-02-22,2022-02-22,205.899994,216.399994,194.199997,204.199997,204.199997,723970
2022-02-23,2022-02-23,210.0,213.5,183.5,184.899994,184.899994,628510
2022-02-24,2022-02-24,155.800003,203.5,155.0,202.800003,202.800003,923440
2022-02-25,2022-02-25,202.5,209.899994,192.199997,209.899994,209.899994,474320
2022-02-28,2022-02-28,202.0,217.380005,200.199997,214.100006,214.100006,453230
2022-03-01,2022-03-01,216.800003,226.699997,206.699997,211.600006,211.600006,440190
2022-03-02,2022-03-02,211.699997,218.600006,201.300003,216.0,216.0,346350
2022-03-03,2022-03-03,220.300003,221.0,196.800003,200.399994,200.399994,383370
2022-03-04,2022-03-04,196.100006,201.100006,183.100006,188.199997,188.199997,423350
2022-03-07,2022-03-07,186.800003,191.600006,165.0,165.100006,165.100006,525010
2022-03-08,2022-03-08,162.0,176.800003,153.0,161.5,161.5,826660
2022-03-09,2022-03-09,175.0,184.300003,171.110001,183.100006,183.100006,503090
2022-03-10,2022-03-10,174.300003,174.5,163.300003,172.199997,172.199997,445860
2022-03-11,2022-03-11,176.300003,176.800003,150.5,150.600006,150.600006,701390
2022-03-14,2022-03-14,141.399994,147.300003,130.699997,133.300003,133.300003,797940
2022-03-15,2022-03-15,133.5,145.990005,129.25,144.300003,144.300003,694360
2022-03-16,2022-03-16,160.0,189.399994,159.800003,189.199997,189.199997,1244030
2022-03-17,2022-03-17,180.199997,193.100006,175.199997,192.5,192.5,499550
2022-03-18,2022-03-18,193.300003,215.800003,192.100006,212.800003,212.800003,736590
2022-03-21,2022-03-21,206.5,214.699997,196.899994,208.0,208.0,554960
2022-03-22,2022-03-22,217.699997,233.5,215.199997,230.800003,230.800003,720940
2022-03-23,2022-03-23,225.0,240.800003,220.600006,226.399994,226.399994,641420
2022-03-24,2022-03-24,227.5,236.800003,217.800003,236.0,236.0,546630
2022-03-25,2022-03-25,230.899994,235.75,222.199997,233.399994,233.399994,481990
2022-03-28,2022-03-28,236.899994,247.199997,233.100006,247.0,247.0,485150
2022-03-29,2022-03-29,258.76001,262.200012,248.100006,257.700012,257.700012,541010
2022-03-30,2022-03-30,252.600006,261.299988,244.0,247.5,247.5,405140
2022-03-31,2022-03-31,244.300003,245.100006,226.199997,227.5,227.5,438510
2022-04-01,2022-04-01,238.800003,240.100006,226.199997,231.5,231.5,672290
2022-04-04,2022-04-04,238.300003,260.299988,237.0,259.600006,259.600006,561060
2022-04-05,2022-04-05,254.199997,255.100006,232.199997,235.0,235.0,685770
2022-04-06,2022-04-06,221.600006,224.300003,203.699997,210.800003,210.800003,959010
2022-04-07,2022-04-07,207.699997,212.399994,193.199997,205.600006,205.600006,569630
2022-04-08,2022-04-08,202.800003,203.600006,193.619995,194.300003,194.300003,576860
2022-04-11,2022-04-11,182.699997,187.0,176.300003,176.800003,176.800003,556710
2022-04-12,2022-04-12,186.100006,188.800003,170.300003,173.100006,173.100006,865140
2022-04-13,2022-04-13,172.300003,186.0,169.600006,183.600006,183.600006,621990
2022-04-14,2022-04-14,181.199997,182.300003,165.800003,166.100006,166.100006,609500
2022-04-18,2022-04-18,164.199997,170.300003,160.100006,167.5,167.5,514440
2022-04-19,2022-04-19,164.600006,178.0,160.5,176.399994,176.399994,598260
2022-04-20,2022-04-20,163.399994,163.699997,142.199997,144.100006,144.100006,1342420
2022-04-21,2022-04-21,151.199997,154.800003,130.449997,132.100006,132.100006,899980
2022-04-22,2022-04-22,133.800003,138.600006,123.5,124.0,124.0,1326330
2022-04-25,2022-04-25,118.599998,127.599998,117.199997,127.5,127.5,999920
2022-04-26,2022-04-26,125.0,125.0,108.5,109.199997,109.199997,1161570
2022-04-27,2022-04-27,108.5,116.400002,106.650002,109.0,109.0,1201160
2022-04-28,2022-04-28,119.0,127.0,110.5,124.800003,124.800003,1376950
2022-04-29,2022-04-29,126.800003,133.100006,113.0,113.800003,113.800003,1172760
2022-05-02,2022-05-02,112.0,124.099998,110.099998,124.0,124.0,1045840
2022-05-03,2022-05-03,123.120003,127.889999,120.5,124.400002,124.400002,1001250
2022-05-04,2022-05-04,122.0,137.899994,115.599998,136.899994,136.899994,1503750
2022-05-05,2022-05-05,128.100006,128.699997,106.400002,111.099998,111.099998,1729130
2022-05-06,2022-05-06,108.199997,111.800003,99.5,104.099998,104.099998,1498760
2022-05-09,2022-05-09,95.900002,98.75,85.099998,86.800003,86.800003,1505600
2022-05-10,2022-05-10,94.300003,95.900002,85.400002,90.400002,90.400002,1391790
