,Date,Open,High,Low,Close,Adj Close,Volume
2022-05-11,2022-05-11,89.300003,94.400002,78.199997,79.099998,79.099998,1815870
2022-05-12,2022-05-12,74.5,84.599998,70.0,78.400002,78.400002,2180650
2022-05-13,2022-05-13,84.0,92.099998,82.699997,90.900002,90.900002,1996320
2022-05-16,2022-05-16,90.400002,92.050003,86.410004,87.199997,87.199997,1413260
2022-05-17,2022-05-17,95.0,97.5,90.800003,96.300003,96.300003,1745270
2022-05-18,2022-05-18,91.0,92.800003,79.800003,81.0,81.0,1756190
2022-05-19,2022-05-19,79.5,86.400002,78.699997,81.699997,81.699997,1262910
2022-05-20,2022-05-20,85.300003,86.669998,72.0,79.400002,79.400002,1723680
2022-05-23,2022-05-23,79.800003,83.0,76.199997,82.800003,82.800003,994130
2022-05-24,2022-05-24,74.900002,75.099998,67.699997,71.900002,71.900002,1995290
2022-05-25,2022-05-25,70.900002,77.400002,70.900002,75.800003,75.800003,1324850
2022-05-26,2022-05-26,76.5,90.169998,76.400002,88.900002,88.900002,1972020
2022-05-27,2022-05-27,90.900002,97.300003,90.260002,97.199997,97.199997,1618570
2022-05-31,2022-05-31,101.120003,104.0,95.5,99.5,99.5,2171470
2022-06-01,2022-06-01,102.059998,106.099998,94.599998,96.900002,96.900002,2292790
2022-06-02,2022-06-02,95.0,108.099998,94.0,107.800003,107.800003,1616210
2022-06-03,2022-06-03,100.0,102.0,94.0,95.599998,95.599998,1542660
2022-06-06,2022-06-06,102.900002,106.0,96.900002,100.099998,100.099998,1425420
2022-06-07,2022-06-07,97.199997,104.900002,95.300003,104.099998,104.099998,1243600
2022-06-08,2022-06-08,105.099998,113.099998,104.400002,109.599998,109.599998,1693390
2022-06-09,2022-06-09,106.800003,110.300003,96.099998,96.400002,96.400002,1398460
2022-06-10,2022-06-10,93.300003,95.199997,85.199997,86.199997,86.199997,1517820
2022-06-13,2022-06-13,75.800003,77.650002,68.699997,69.599998,69.599998,2324330
2022-06-14,2022-06-14,72.199997,75.75,69.599998,73.099998,73.099998,2528010
2022-06-15,2022-06-15,76.699997,84.0,74.800003,81.199997,81.199997,3373530
2022-06-16,2022-06-16,72.800003,74.400002,67.900002,69.5,69.5,2206450
2022-06-17,2022-06-17,73.400002,75.800003,69.300003,72.5,72.5,2085340
2022-06-21,2022-06-21,77.300003,81.900002,76.849998,78.099998,78.099998,1680060
2022-06-22,2022-06-22,76.099998,83.25,75.5,78.099998,78.099998,1613090
2022-06-23,2022-06-23,81.099998,83.400002,77.199997,82.599998,82.599998,2310660
2022-06-24,2022-06-24,86.0,93.699997,85.300003,93.199997,93.199997,2226200
2022-06-27,2022-06-27,96.169998,96.870003,90.5,92.300003,92.300003,1391810
2022-06-28,2022-06-28,92.5,94.900002,81.650002,81.800003,81.800003,2007360
2022-06-29,2022-06-29,81.300003,83.599998,77.900002,81.300003,81.300003,1165060
2022-06-30,2022-06-30,78.199997,80.300003,72.199997,76.5,76.5,2021950
2022-07-01,2022-07-01,76.300003,78.900002,74.0,78.400002,78.400002,1322000
2022-07-05,2022-07-05,75.599998,85.800003,72.900002,85.400002,85.400002,2079830
2022-07-06,2022-07-06,85.0,87.699997,80.800003,85.900002,85.900002,1804410
2022-07-07,2022-07-07,87.0,94.0,86.800003,93.300003,93.300003,1516460
2022-07-08,2022-07-08,89.400002,95.699997,88.849998,92.699997,92.699997,1551100
2022-07-11,2022-07-11,88.0,88.099998,79.400002,80.0,80.0,1524470
2022-07-12,2022-07-12,81.400002,82.800003,76.309998,77.699997,77.699997,1414510
2022-07-13,2022-07-13,72.5,80.099998,71.900002,78.0,78.0,1936050
2022-07-14,2022-07-14,76.199997,77.300003,72.5,76.5,76.5,1506160
2022-07-15,2022-07-15,78.099998,80.599998,75.400002,80.599998,80.599998,1325580
2022-07-18,2022-07-18,84.800003,88.150002,79.800003,80.800003,80.800003,1983340
2022-07-19,2022-07-19,84.300003,89.050003,80.699997,88.699997,88.699997,1742300
2022-07-20,2022-07-20,90.599998,95.800003,88.800003,94.699997,94.699997,1808770
2022-07-21,2022-07-21,95.5,101.5,93.5,101.300003,101.300003,1638790
2022-07-22,2022-07-22,98.5,101.099998,90.699997,92.599998,92.599998,1454030
2022-07-25,2022-07-25,92.5,93.75,88.199997,89.099998,89.099998,898150
2022-07-26,2022-07-26,89.0,89.5,82.099998,83.199997,83.199997,893150
2022-07-27,2022-07-27,88.449997,97.5,87.099998,96.199997,96.199997,1605130
2022-07-28,2022-07-28,95.699997,97.489998,88.900002,96.699997,96.699997,1487350
2022-07-29,2022-07-29,96.540001,101.300003,94.349998,100.0,100.0,1117850
2022-08-01,2022-08-01,98.300003,104.5,96.300003,100.300003,100.300003,1386200
2022-08-02,2022-08-02,96.0,104.800003,95.800003,99.599998,99.599998,1501580
2022-08-03,2022-08-03,100.900002,109.5,100.389999,108.5,108.5,1417940
2022-08-04,2022-08-04,111.199997,113.699997,107.5,111.900002,111.900002,1424320
2022-08-05,2022-08-05,105.300003,109.900002,102.900002,105.5,105.5,1381640
2022-08-08,2022-08-08,104.599998,111.0,101.800003,103.699997,103.699997,1341570
2022-08-09,2022-08-09,101.400002,102.099998,97.699997,100.199997,100.199997,905890
2022-08-10,2022-08-10,108.300003,111.099998,104.5,110.900002,110.900002,1395460
2022-08-11,2022-08-11,113.800003,118.199997,108.099998,109.099998,109.099998,1215220
2022-08-12,2022-08-12,110.699997,116.800003,109.400002,116.599998,116.599998,941780
2022-08-15,2022-08-15,115.0,119.800003,113.699997,118.599998,118.599998,761660
2022-08-16,2022-08-16,117.099998,119.400002,112.599998,116.300003,116.300003,904180
2022-08-17,2022-08-17,112.400002,114.790001,108.5,110.699997,110.699997,1042570
2022-08-18,2022-08-18,110.400002,113.300003,107.199997,111.400002,111.400002,864400
2022-08-19,2022-08-19,108.0,109.190002,102.400002,104.199997,104.199997,887820
2022-08-22,2022-08-22,99.199997,99.790001,94.800003,95.599998,95.599998,939280
2022-08-23,2022-08-23,95.199997,98.699997,93.5,96.099998,96.099998,804380
2022-08-24,2022-08-24,94.800003,101.800003,94.400002,99.099998,99.099998,760050
2022-08-25,2022-08-25,101.900002,108.0,100.599998,108.0,108.0,913250
2022-08-26,2022-08-26,109.199997,110.699997,94.099998,94.300003,94.300003,1665450
2022-08-29,2022-08-29,91.900002,96.160004,90.099998,91.300003,91.300003,872610
2022-08-30,2022-08-30,93.099998,93.769997,82.699997,85.599998,85.599998,1460810
2022-08-31,2022-08-31,90.300003,92.75,86.300003,86.400002,86.400002,1571170
2022-09-01,2022-09-01,83.470001,86.690002,79.040001,86.300003,86.300003,1606500
2022-09-02,2022-09-02,88.0,88.349998,80.0,81.300003,81.300003,1475960
2022-09-06,2022-09-06,80.800003,81.099998,75.400002,77.699997,77.699997,1701230
2022-09-07,2022-09-07,77.800003,83.800003,77.199997,83.199997,83.199997,1176410
2022-09-08,2022-09-08,79.699997,84.400002,78.790001,83.300003,83.300003,1720420
2022-09-09,2022-09-09,85.879997,90.599998,85.879997,90.199997,90.199997,1244220
2022-09-12,2022-09-12,91.400002,94.199997,90.599998,94.099998,94.099998,1572130
2022-09-13,2022-09-13,84.099998,85.199997,75.300003,75.800003,75.800003,2041360
2022-09-14,2022-09-14,76.5,78.199997,74.050003,77.400002,77.400002,1236970
2022-09-15,2022-09-15,77.0,80.599998,74.830002,76.300003,76.300003,1611610
2022-09-16,2022-09-16,73.0,74.800003,70.300003,74.599998,74.599998,1895980
2022-09-19,2022-09-19,72.800003,77.5,72.699997,77.5,77.5,1656910
2022-09-20,2022-09-20,75.330002,78.800003,74.150002,75.5,75.5,1484110
2022-09-21,2022-09-21,75.099998,78.699997,69.699997,69.900002,69.900002,2491700
2022-09-22,2022-09-22,69.0,70.400002,66.300003,67.599998,67.599998,1850590
2022-09-23,2022-09-23,65.099998,65.900002,60.599998,63.299999,63.299999,1793800
2022-09-26,2022-09-26,63.0,66.860001,62.099998,62.400002,62.400002,1461820
2022-09-27,2022-09-27,65.099998,67.0,60.599998,62.400002,62.400002,1748410
2022-09-28,2022-09-28,61.509998,68.900002,60.919998,68.0,68.0,1932190
2022-09-29,2022-09-29,63.799999,64.300003,58.599998,61.200001,61.200001,1907580
2022-09-30,2022-09-30,59.900002,64.699997,58.799999,59.099998,59.099998,1663960
2022-10-03,2022-10-03,59.400002,62.5,57.450001,61.200001,61.200001,1954640
2022-10-04,2022-10-04,65.5,68.050003,64.599998,66.900002,66.900002,1978570
2022-10-05,2022-10-05,64.400002,67.199997,60.900002,66.0,66.0,1724960
2022-10-06,2022-10-06,65.0,68.0,64.099998,65.400002,65.400002,1440970
2022-10-07,2022-10-07,61.200001,62.0,55.5,56.400002,56.400002,1824490
2022-10-10,2022-10-10,56.099998,56.099998,52.400002,54.400002,54.400002,1385730
2022-10-11,2022-10-11,52.299999,53.27,48.5,49.599998,49.599998,2358040
2022-10-12,2022-10-12,49.5,51.150002,48.200001,49.700001,49.700001,1735820
2022-10-13,2022-10-13,44.400002,53.5,43.299999,52.700001,52.700001,3212010
2022-10-14,2022-10-14,54.5,54.700001,46.400002,46.599998,46.599998,2066950
2022-10-17,2022-10-17,50.200001,54.200001,50.200001,53.5,53.5,2112440
2022-10-18,2022-10-18,57.900002,58.360001,51.900002,53.700001,53.700001,2765150
2022-10-19,2022-10-19,53.599998,57.049999,52.200001,53.599998,53.599998,2248790
2022-10-20,2022-10-20,52.900002,57.099998,51.799999,52.5,52.5,2096550
2022-10-21,2022-10-21,50.700001,56.189999,49.799999,56.0,56.0,2522630
2022-10-24,2022-10-24,51.900002,53.5,47.0,52.700001,52.700001,3155330
2022-10-25,2022-10-25,54.200001,57.5,54.099998,57.0,57.0,2065310
2022-10-26,2022-10-26,51.900002,57.799999,50.900002,53.5,53.5,2514990
2022-10-27,2022-10-27,49.849998,50.900002,46.900002,47.299999,47.299999,3793740
2022-10-28,2022-10-28,45.299999,48.900002,44.5,48.599998,48.599998,3253920
2022-10-31,2022-10-31,47.560001,48.509998,44.950001,46.32,46.32,1707400
2022-11-01,2022-11-01,49.049999,49.939999,44.720001,44.790001,44.790001,2194500
2022-11-02,2022-11-02,45.259998,46.549999,39.887001,39.919998,39.919998,4568100
2022-11-03,2022-11-03,38.619999,40.73,37.619999,38.07,38.07,3309500
2022-11-04,2022-11-04,42.029999,42.470001,37.91,40.740002,40.740002,4322700
2022-11-07,2022-11-07,41.790001,42.25,39.549999,41.490002,41.490002,2046100
2022-11-08,2022-11-08,41.5,42.970001,39.5,41.549999,41.549999,3086000
2022-11-09,2022-11-09,40.23,40.599998,37.145,37.34,37.34,1980500
2022-11-10,2022-11-10,43.700001,47.82,42.110001,47.700001,47.700001,3780600
2022-11-11,2022-11-11,48.139999,52.240002,46.799999,51.91,51.91,3422000
2022-11-14,2022-11-14,51.169998,54.330002,49.830002,51.900002,51.900002,2424000
2022-11-15,2022-11-15,57.700001,58.939999,54.580002,57.009998,57.009998,3836200
2022-11-16,2022-11-16,55.389999,55.650002,52.775002,53.549999,53.549999,1911700
2022-11-17,2022-11-17,49.919998,54.950001,49.75,53.68,53.68,2002800
2022-11-18,2022-11-18,54.099998,54.16,49.810001,51.200001,51.200001,1410600
2022-11-21,2022-11-21,49.860001,50.679001,47.450001,48.18,48.18,1396200
2022-11-22,2022-11-22,47.950001,50.139999,46.349998,50.049999,50.049999,2208600
2022-11-23,2022-11-23,51.0,53.490002,50.634998,53.119999,53.119999,1565500
2022-11-25,2022-11-25,51.0,51.755001,50.32,50.57,50.57,846000
2022-11-28,2022-11-28,49.169998,51.509998,48.139999,48.57,48.57,1299000
2022-11-29,2022-11-29,50.259998,50.75,48.110001,48.950001,48.950001,2118300
2022-11-30,2022-11-30,50.310001,59.700001,50.27,59.700001,59.700001,5760100
2022-12-01,2022-12-01,59.150002,61.849998,58.66,60.630001,60.630001,3246600
2022-12-02,2022-12-02,57.919998,62.889999,57.540001,62.259998,62.259998,2143100
2022-12-05,2022-12-05,61.810001,63.68,58.720001,59.759998,59.759998,1790000
2022-12-06,2022-12-06,59.650002,60.273998,54.744999,55.57,55.57,1552500
2022-12-07,2022-12-07,53.459999,55.529999,52.23,53.990002,53.990002,1604000
2022-12-08,2022-12-08,56.169998,58.400002,54.375,58.02,58.02,2345400
2022-12-09,2022-12-09,58.68,60.970001,57.669998,57.759998,57.759998,1898900
2022-12-12,2022-12-12,57.009998,57.514999,54.450001,57.5,57.5,1613700
2022-12-13,2022-12-13,65.269997,66.400002,58.720001,60.790001,60.790001,3397200
2022-12-14,2022-12-14,60.139999,62.0,56.889999,59.310001,59.310001,1678600
2022-12-15,2022-12-15,56.240002,56.900002,49.785,51.220001,51.220001,3320400
2022-12-16,2022-12-16,52.0,53.118999,49.516998,49.849998,49.849998,1611000
2022-12-19,2022-12-19,49.5,49.880001,46.049999,46.810001,46.810001,2047500
2022-12-20,2022-12-20,45.240002,47.82,44.417999,46.450001,46.450001,2030000
2022-12-21,2022-12-21,47.07,50.328999,46.200001,49.43,49.43,2430800
2022-12-22,2022-12-22,47.040001,47.400002,41.130001,43.810001,43.810001,3182200
2022-12-23,2022-12-23,42.889999,44.650002,41.459999,43.889999,43.889999,1734600
2022-12-27,2022-12-27,42.779999,42.779999,39.674,39.759998,39.759998,2596200
2022-12-28,2022-12-28,39.220001,40.790001,38.049999,38.59,38.59,2629700
2022-12-29,2022-12-29,40.509998,43.490002,39.889999,42.869999,42.869999,3743200
2022-12-30,2022-12-30,40.919998,43.299999,40.610001,43.279999,43.279999,2043100
2023-01-03,2023-01-03,44.650002,45.661999,40.0,41.130001,41.130001,2192500
2023-01-04,2023-01-04,42.349998,42.77,39.452,41.82,41.82,2183700
2023-01-05,2023-01-05,40.73,40.73,38.560001,38.73,38.73,2366600
2023-01-06,2023-01-06,38.810001,42.150002,36.639999,41.610001,41.610001,3937400
2023-01-09,2023-01-09,43.959999,47.549999,43.712002,44.790001,44.790001,5499100
2023-01-10,2023-01-10,44.09,47.0,43.939999,47.0,47.0,4266300
2023-01-11,2023-01-11,47.59,49.939999,46.889999,49.900002,49.900002,2633700
2023-01-12,2023-01-12,50.830002,52.27,46.84,51.75,51.75,3358800
2023-01-13,2023-01-13,49.560001,53.049999,49.369999,52.889999,52.889999,7217100
2023-01-17,2023-01-17,53.07,54.919998,52.02,54.389999,54.389999,2283200
2023-01-18,2023-01-18,55.75,56.82,51.830002,52.040001,52.040001,2379200
2023-01-19,2023-01-19,50.359001,51.564999,49.080002,49.77,49.77,1794700
2023-01-20,2023-01-20,52.0,56.869999,51.060001,56.75,56.75,2542900
2023-01-23,2023-01-23,58.060001,64.160004,56.964001,63.580002,63.580002,3893500
2023-01-24,2023-01-24,61.41,64.650002,61.060001,62.48,62.48,2154900
2023-01-25,2023-01-25,58.259998,62.720001,56.118,61.900002,61.900002,3009200
2023-01-26,2023-01-26,66.580002,67.774002,63.453999,67.410004,67.410004,2517400
2023-01-27,2023-01-27,66.93,74.779999,66.760002,72.919998,72.919998,3305000
2023-01-30,2023-01-30,70.199997,71.300003,65.330002,65.440002,65.440002,2380600
2023-01-31,2023-01-31,65.349998,69.540001,65.18,69.459999,69.459999,2149100
2023-02-01,2023-02-01,70.82,80.089996,69.43,78.209999,78.209999,4267500
2023-02-02,2023-02-02,88.830002,97.209999,88.099998,94.449997,94.449997,5196000
2023-02-03,2023-02-03,85.260002,96.839996,84.839996,87.139999,87.139999,3062100
2023-02-06,2023-02-06,84.889999,88.379997,83.43,84.760002,84.760002,1701300
2023-02-07,2023-02-07,84.879997,91.669998,82.635002,90.739998,90.739998,2808100
2023-02-08,2023-02-08,89.0,91.720001,84.669998,86.519997,86.519997,1571500
2023-02-09,2023-02-09,90.959999,91.43,82.800003,84.220001,84.220001,2142900
2023-02-10,2023-02-10,81.099998,83.181,76.029999,78.169998,78.169998,2203500
2023-02-13,2023-02-13,79.440002,83.980003,77.245003,82.400002,82.400002,1809900
2023-02-14,2023-02-14,80.760002,89.080002,78.684998,88.349998,88.349998,2972400
2023-02-15,2023-02-15,86.980003,89.93,84.639999,89.910004,89.910004,1835800
2023-02-16,2023-02-16,84.830002,87.927002,80.150002,80.199997,80.199997,2749900
2023-02-17,2023-02-17,77.900002,78.519997,73.614998,77.230003,77.230003,2632400
2023-02-21,2023-02-21,74.120003,76.900002,71.010002,71.059998,71.059998,1568600
2023-02-22,2023-02-22,71.0,73.699997,69.360001,71.419998,71.419998,1971000
2023-02-23,2023-02-23,76.660004,76.860001,71.190002,75.519997,75.519997,2495100
2023-02-24,2023-02-24,70.860001,71.970001,68.669998,70.82,70.82,2081800
2023-02-27,2023-02-27,73.980003,75.5,72.970001,74.010002,74.010002,1431900
2023-02-28,2023-02-28,73.940002,76.739998,73.560997,74.230003,74.230003,1175300
2023-03-01,2023-03-01,74.0,74.839996,71.190002,71.489998,71.489998,1350000
2023-03-02,2023-03-02,66.330002,70.449997,65.400002,69.559998,69.559998,1968300
2023-03-03,2023-03-03,71.279999,76.209999,70.849998,76.0,76.0,2564900
2023-03-06,2023-03-06,77.389999,79.781998,75.117996,75.209999,75.209999,1905700
2023-03-07,2023-03-07,75.599998,77.849998,72.419998,73.330002,73.330002,2377400
2023-03-08,2023-03-08,73.120003,75.459999,71.449997,75.059998,75.059998,1578700
2023-03-09,2023-03-09,75.010002,78.143997,68.620003,69.309998,69.309998,2637900
2023-03-10,2023-03-10,69.529999,71.099998,64.830002,66.050003,66.050003,4609000
2023-03-13,2023-03-13,63.59,71.010002,61.200001,67.940002,67.940002,4284600
2023-03-14,2023-03-14,71.440002,75.910004,71.32,75.68,75.68,3466100
2023-03-15,2023-03-15,73.139999,79.0,71.852997,78.510002,78.510002,3922500
2023-03-16,2023-03-16,78.169998,87.25,77.25,87.010002,87.010002,3366500
2023-03-17,2023-03-17,87.589996,89.209999,82.889999,84.620003,84.620003,2308500
2023-03-20,2023-03-20,83.139999,84.811996,79.629997,84.550003,84.550003,1899800
2023-03-21,2023-03-21,87.209999,90.955002,85.290001,90.330002,90.330002,2173000
2023-03-22,2023-03-22,90.300003,96.612,86.339996,86.5,86.5,2924500
2023-03-23,2023-03-23,91.550003,96.199997,89.239998,92.860001,92.860001,2611500
2023-03-24,2023-03-24,91.887001,92.839996,88.75,92.110001,92.110001,1524400
2023-03-27,2023-03-27,93.0,94.199997,87.721001,89.110001,89.110001,1868300
2023-03-28,2023-03-28,88.230003,88.610001,84.019997,86.599998,86.599998,1425500
2023-03-29,2023-03-29,90.309998,92.260002,88.889999,91.82,91.82,1972500
2023-03-30,2023-03-30,94.190002,96.720001,93.620003,95.699997,95.699997,1697100
2023-03-31,2023-03-31,95.5,103.580002,95.139999,103.459999,103.459999,2204600
2023-04-03,2023-04-03,99.290001,101.089996,97.150002,100.580002,100.580002,2069100
2023-04-04,2023-04-04,101.419998,103.699997,99.669998,101.18,101.18,2169700
2023-04-05,2023-04-05,99.160004,99.489998,91.879997,94.239998,94.239998,2416800
2023-04-06,2023-04-06,92.050003,97.050003,89.660004,96.669998,96.669998,2409000
2023-04-10,2023-04-10,92.760002,97.153999,90.470001,96.93,96.93,1954900
2023-04-11,2023-04-11,95.480003,96.169998,91.93,92.779999,92.779999,2013400
2023-04-12,2023-04-12,95.029999,95.849998,89.019997,89.190002,89.190002,3211900
2023-04-13,2023-04-13,92.010002,96.389999,91.870003,95.550003,95.550003,2599900
2023-04-14,2023-04-14,93.720001,96.879997,91.639999,95.349998,95.349998,2854800
2023-04-17,2023-04-17,93.5,95.230003,90.989998,94.589996,94.589996,2215600
2023-04-18,2023-04-18,97.360001,97.988998,93.150002,94.559998,94.559998,2254700
2023-04-19,2023-04-19,90.550003,94.720001,90.129997,93.5,93.5,2506000
2023-04-20,2023-04-20,89.0,92.830002,87.910004,89.330002,89.330002,2599400
2023-04-21,2023-04-21,89.580002,90.931999,87.333,90.32,90.32,2375100
2023-04-24,2023-04-24,90.129997,91.940002,86.246002,88.839996,88.839996,2047300
2023-04-25,2023-04-25,87.010002,87.190002,81.639999,81.769997,81.769997,2712900
2023-04-26,2023-04-26,87.650002,89.779999,85.949997,86.470001,86.470001,3160400
2023-04-27,2023-04-27,92.379997,96.690002,90.669998,96.239998,96.239998,2933000
2023-04-28,2023-04-28,95.010002,97.657997,91.980003,97.599998,97.599998,2941000
2023-05-01,2023-05-01,97.300003,98.32,94.389999,97.019997,97.019997,2150400
2023-05-02,2023-05-02,96.75,98.0,92.809998,94.599998,94.599998,2499700
2023-05-03,2023-05-03,92.349998,95.940002,90.559998,91.080002,91.080002,2978300
2023-05-04,2023-05-04,91.43,96.669998,91.0,93.519997,93.519997,2251100
2023-05-05,2023-05-05,94.870003,100.500999,94.199997,99.230003,99.230003,3644700
2023-05-08,2023-05-08,100.099998,104.559998,99.279999,104.059998,104.059998,2378500
2023-05-09,2023-05-09,102.540001,104.517998,102.360001,103.230003,103.230003,1751700
2023-05-10,2023-05-10,107.0,110.603996,105.599998,109.099998,109.099998,3778700
2023-05-11,2023-05-11,110.419998,113.315002,109.019997,112.18,112.18,2590900
2023-05-12,2023-05-12,112.75,113.699997,106.32,108.550003,108.550003,2804700
2023-05-15,2023-05-15,109.160004,111.620003,107.32,111.059998,111.059998,2643100
2023-05-16,2023-05-16,109.769997,116.519997,109.769997,114.110001,114.110001,1596900
2023-05-17,2023-05-17,115.359001,121.07,114.879997,120.440002,120.440002,2736800
2023-05-18,2023-05-18,122.470001,133.330002,122.379997,132.889999,132.889999,3540700
2023-05-19,2023-05-19,132.0,132.785004,127.400002,128.929993,128.929993,3379500
2023-05-22,2023-05-22,127.82,134.270004,127.620003,132.029999,132.029999,2777200
2023-05-23,2023-05-23,129.169998,133.787003,126.610001,126.910004,126.910004,3148200
2023-05-24,2023-05-24,123.580002,129.570007,123.099998,128.050003,128.050003,3730500
2023-05-25,2023-05-25,138.479996,139.990005,133.873001,137.350006,137.350006,3024900
2023-05-26,2023-05-26,138.070007,152.399994,137.350006,150.509995,150.509995,4058900
2023-05-30,2023-05-30,160.490005,162.580002,154.149994,157.380005,157.380005,3743500
2023-05-31,2023-05-31,153.270004,159.380005,149.910004,153.360001,153.360001,3226700
2023-06-01,2023-06-01,152.479996,164.710999,151.264008,162.089996,162.089996,2463100
2023-06-02,2023-06-02,166.660004,172.440002,163.410004,165.570007,165.570007,2937100
2023-06-05,2023-06-05,164.210007,173.169998,164.199997,168.440002,168.440002,1635000
2023-06-06,2023-06-06,167.380005,173.5,165.559998,171.380005,171.380005,1446400
2023-06-07,2023-06-07,174.009995,178.5,154.953995,156.729996,156.729996,3871400
2023-06-08,2023-06-08,156.199997,166.559998,154.690002,165.839996,165.839996,2192000
2023-06-09,2023-06-09,171.809998,177.279999,168.139999,170.059998,170.059998,3052300
2023-06-12,2023-06-12,174.449997,179.710007,171.080002,179.539993,179.539993,1926100
2023-06-13,2023-06-13,185.830002,186.960007,178.0,184.089996,184.089996,2143300
2023-06-14,2023-06-14,184.300003,192.110001,180.440002,191.759995,191.759995,3642600
2023-06-15,2023-06-15,187.5,201.179993,185.199997,197.990005,197.990005,2072600
2023-06-16,2023-06-16,203.509995,203.509995,189.710007,190.699997,190.699997,2149400
2023-06-20,2023-06-20,188.0,195.315002,185.117996,193.210007,193.210007,1788800
2023-06-21,2023-06-21,192.389999,193.630005,176.800003,178.940002,178.940002,2987600
2023-06-22,2023-06-22,174.639999,186.979996,173.720001,186.789993,186.789993,2235600
2023-06-23,2023-06-23,179.610001,187.330002,176.820007,182.619995,182.619995,2117800
2023-06-26,2023-06-26,182.0,187.494995,166.020004,166.509995,166.509995,2117100
2023-06-27,2023-06-27,170.990005,178.449997,167.300003,177.009995,177.009995,1954400
2023-06-28,2023-06-28,174.059998,187.770004,174.059998,182.029999,182.029999,2957800
2023-06-29,2023-06-29,183.380005,184.979996,175.699997,177.710007,177.710007,1982800
2023-06-30,2023-06-30,184.300003,191.0,183.570007,187.210007,187.210007,2574300
2023-07-03,2023-07-03,191.039993,194.460007,188.779999,191.919998,191.919998,1040100
2023-07-05,2023-07-05,190.339996,196.389999,190.070007,192.910004,192.910004,1701000
2023-07-06,2023-07-06,186.720001,189.880005,181.5,188.460007,188.460007,1832700
2023-07-07,2023-07-07,189.369995,194.559998,186.100006,186.529999,186.529999,1839400
2023-07-10,2023-07-10,185.330002,186.479996,174.725006,181.869995,181.869995,1986900
2023-07-11,2023-07-11,181.979996,184.570007,177.679993,183.729996,183.729996,1434000
2023-07-12,2023-07-12,191.149994,195.080002,187.440002,193.169998,193.169998,2519700
2023-07-13,2023-07-13,200.0,209.699997,199.360001,208.690002,208.690002,1790000
2023-07-14,2023-07-14,210.110001,219.279999,204.201996,206.729996,206.729996,2076000
2023-07-17,2023-07-17,210.0,214.990005,207.100006,213.660004,213.660004,1482600
2023-07-18,2023-07-18,213.539993,224.75,206.699997,222.0,222.0,1956500
2023-07-19,2023-07-19,227.240005,228.0,218.710007,221.029999,221.029999,1957000
2023-07-20,2023-07-20,209.059998,211.309998,188.0,190.220001,190.220001,2634100
